url,paragraph_1,paragraph_2,span_1,span_2,Label,Anchor_span,Unnamed: 7,Easy,subset,Checked
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=410706&diff=402655&from=410706-3575-diff&rnd=9DvCOA#t4Zr3pUr5RUDkY42,"Статья 123.20-1. Создание наследственного фонда, условия управления им и его ликвидация",Статья 123.20-8. Создание наследственного фонда и управление им,условия управления им и его ликвидация,управление им,Contradiction,,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=410706&diff=402655&from=410706-3575-diff&rnd=9DvCOA#t4Zr3pUr5RUDkY42,"2. Наследственный фонд подлежит созданию после смерти гражданина, который предусмотрел в своем завещании создание наследственного фонда, по заявлению, направляемому в уполномоченный государственный орган нотариусом, ведущим наследственное дело, с приложением к заявлению составленного при жизни указанного гражданина его решения об учреждении наследственного фонда и утвержденного этим гражданином устава фонда и после его создания призывается к наследованию по завещанию в порядке, предусмотренном разделом V настоящего Кодекса.","1. После смерти гражданина, который предусмотрел в своем завещании создание наследственного фонда, такой наследственный фонд подлежит созданию по заявлению, направляемому в уполномоченный государственный орган нотариусом, ведущим наследственное дело, с приложением к заявлению составленного при жизни указанного гражданина его решения об учреждении наследственного фонда и утвержденного этим гражданином устава фонда и после его создания призывается к наследованию по завещанию в порядке, предусмотренном разделом V настоящего Кодекса.","Наследственный фонд подлежит созданию после смерти гражданина, который предусмотрел в своем завещании создание наследственного фонда, по заявлению","После смерти гражданина, который предусмотрел в своем завещании создание наследственного фонда, такой наследственный фонд подлежит созданию по заявлению",Equivalent,,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?from=502254-0&req=doc&base=LAW&n=495133&diff=502254&rnd=ywQNuw#CWeLGpUSJKAJ2uqr,"Статья 183. Индексация присужденных денежных сумм
1. По заявлению взыскателя или должника арбитражный суд первой инстанции, рассмотревший дело, производит индексацию присужденных судом денежных сумм на день исполнения решения суда.
Если иное не предусмотрено федеральным законом, присужденные денежные суммы индексируются со дня вынесения решения суда или, если решением суда предусмотрена выплата присужденной денежной суммы в предстоящем периоде, с момента, когда такая выплата должна была быть произведена.
Если иное не предусмотрено федеральным законом или договором, для индексации используется официальная статистическая информация об индексе потребительских цен (тарифов) на товары и услуги в Российской Федерации, размещаемая на официальном сайте федерального органа исполнительной власти, осуществляющего функции по формированию официальной статистической информации о социальных, экономических, демографических, экологических и других общественных процессах в Российской Федерации, в информационно-телекоммуникационной сети ""Интернет"".","Статья 183. Индексация присужденных денежных сумм
1. По заявлению взыскателя или должника арбитражный суд первой инстанции, рассмотревший дело, производит индексацию присужденных судом денежных сумм на день исполнения решения суда.
Если иное не предусмотрено федеральным законом, присужденные денежные суммы индексируются со дня вынесения решения суда или, если решением суда предусмотрена выплата присужденной денежной суммы в предстоящем периоде, с момента, когда такая выплата должна была быть произведена.
Если иное не предусмотрено федеральным законом или договором, для индексации используется официальная статистическая информация об индексе потребительских цен (тарифов) на товары и услуги в Российской Федерации, размещаемая на официальном сайте федерального органа исполнительной власти, осуществляющего функции по формированию официальной статистической информации о социальных, экономических, демографических, экологических и других общественных процессах в Российской Федерации, в информационно-телекоммуникационной сети ""Интернет"".
Заявление об индексации присужденных судом денежных сумм может быть подано в срок, не превышающий одного года со дня исполнения должником судебного акта. При наличии уважительных причин указанный срок может быть восстановлен арбитражным судом в порядке, предусмотренном статьей 117 настоящего Кодекса.", ,"Заявление об индексации присужденных судом денежных сумм может быть подано в срок, не превышающий одного года со дня исполнения должником судебного акта. При наличии уважительных причин указанный срок может быть восстановлен арбитражным судом в порядке, предусмотренном статьей 117 настоящего Кодекса.",Addition,Индексация присужденных денежных сумм,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?from=502254-0&req=doc&base=LAW&n=495133&diff=502254&rnd=ywQNuw#CWeLGpUSJKAJ2uqr,"2. Указанное в части 1 настоящей статьи заявление рассматривается в десятидневный срок со дня его поступления без проведения судебного заседания и без извещения лиц, участвующих в деле. В случае необходимости арбитражный суд может вызвать лиц, участвующих в деле, в судебное заседание, известив их о времени и месте его проведения.",2. Указанное в части 1 настоящей статьи заявление рассматривается с учетом особенностей рассмотрения дела в порядке упрощенного производства.,"заявление рассматривается в десятидневный срок со дня его поступления без проведения судебного заседания и без извещения лиц, участвующих в деле. В случае необходимости арбитражный суд может вызвать лиц, участвующих в деле, в судебное заседание, известив их о времени и месте его проведения.",заявление рассматривается с учетом особенностей рассмотрения дела в порядке упрощенного производства.,Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=477369&diff=474033&from=477369-709-diff&rnd=ywQNuw#BS9NGpUiIDbVzvIe2,"2. Дела о несостоятельности (банкротстве) рассматриваются судьей единолично, если иное не предусмотрено статьей 17 настоящего Кодекса. К рассмотрению таких дел не могут привлекаться арбитражные заседатели.","2. Дела о несостоятельности (банкротстве) рассматриваются судьей единолично, если иное не предусмотрено статьей 17 настоящего Кодекса или иными федеральными законами, регулирующими вопросы несостоятельности (банкротства). К рассмотрению таких дел не могут привлекаться арбитражные заседатели.", ,"или иными федеральными законами, регулирующими вопросы несостоятельности (банкротства)",Addition,не предусмотрено статьей 17 настоящего Кодекса,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=474033&from=474033-2888-diff&rnd=ywQNuw#hoTNGpUo3BtkEyvf2,"2. Приостановление или прекращение исполнительного производства производится арбитражным судом, выдавшим исполнительный лист, либо арбитражным судом по месту нахождения судебного пристава-исполнителя.","3. Приостановление или прекращение исполнительного производства производится арбитражным судом, выдавшим исполнительный лист, либо арбитражным судом по месту нахождения судебного пристава-исполнителя, в том числе ведущего исполнительное производство, решение о возбуждении которого принято Федеральной службой судебных приставов в автоматическом режиме.", ,"в том числе ведущего исполнительное производство, решение о возбуждении которого принято Федеральной службой судебных приставов в автоматическом режиме.",Addition,арбитражным судом по месту нахождения судебного пристава-исполнителя,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=474033&from=474033-2888-diff&rnd=ywQNuw#hoTNGpUo3BtkEyvf2,"3. Заявление о приостановлении или прекращении исполнительного производства рассматривается в десятидневный срок в порядке, предусмотренном статьей 324 настоящего Кодекса.","4. Заявление о приостановлении или прекращении исполнительного производства рассматривается в десятидневный срок со дня поступления такого заявления в суд в порядке, предусмотренном статьей 324 настоящего Кодекса.", ,со дня поступления такого заявления в суд,Addition,рассматривается в десятидневный срок,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"Заявление по вопросу о судебных расходах рассматривается по правилам, предусмотренным статьей 159 настоящего Кодекса для рассмотрения ходатайства.
По результатам рассмотрения такого заявления выносится определение, которое может быть обжаловано.","Заявление по вопросу о судебных расходах рассматривается по правилам, предусмотренным статьей 159 настоящего Кодекса, с учетом особенностей, установленных главой 29 настоящего Кодекса.
По результатам рассмотрения такого заявления выносится определение, которое может быть обжаловано.",для рассмотрения ходатайства.,"с учетом особенностей, установленных главой 29 настоящего Кодекса.",Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"5) доверенность или иные документы, подтверждающие полномочия на подписание искового заявления;","5) доверенность или иные документы, подтверждающие полномочия на подписание искового заявления, а также копии документов о высшем юридическом образовании или об ученой степени по юридической специальности представителя, подписавшего исковое заявление, либо документов, удостоверяющих его статус адвоката, патентного поверенного, арбитражного управляющего, единоличного органа управления организации;", ,"а также копии документов о высшем юридическом образовании или об ученой степени по юридической специальности представителя, подписавшего исковое заявление, либо документов, удостоверяющих его статус адвоката, патентного поверенного, арбитражного управляющего, единоличного органа управления организации;",Addition,"документы, подтверждающие полномочия на подписание искового заявления",,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"1) невозможности рассмотрения данного дела до разрешения другого дела, рассматриваемого Конституционным Судом Российской Федерации, судом общей юрисдикции, арбитражным судом;","1) невозможности рассмотрения данного дела до разрешения другого дела, рассматриваемого Конституционным Судом Российской Федерации, Верховным Судом Российской Федерации, судом общей юрисдикции, арбитражным судом;", ,Верховным Судом Российской Федерации,Addition,"рассмотрения данного дела до разрешения другого дела, рассматриваемого",,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"2. Срок, установленный частью 1 настоящей статьи, может быть продлен на основании мотивированного заявления судьи, рассматривающего дело, председателем арбитражного суда до девяти месяцев в связи с особой сложностью дела, со значительным числом участников арбитражного процесса.","2. Срок, установленный частью 1 настоящей статьи, может быть продлен на основании мотивированного заявления судьи, рассматривающего дело, председателем арбитражного суда, заместителем председателя арбитражного суда до девяти месяцев в связи с особой сложностью дела, со значительным числом участников арбитражного процесса.", ,заместителем председателя арбитражного суда,Addition,"Срок, установленный частью 1 настоящей статьи, может быть продлен на основании мотивированного заявления",,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"1. Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи при условии заявления ими ходатайства об этом и при наличии в арбитражных судах или судах общей юрисдикции технической возможности осуществления видеоконференц-связи.","1. Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи при условии заявления ими ходатайства об этом и при наличии в арбитражных судах или судах общей юрисдикции технической возможности осуществления видеоконференц-связи. Для обеспечения участия в деле лиц, находящихся в местах содержания под стражей или в местах отбывания лишения свободы, могут использоваться системы видеоконференц-связи данных учреждений.", ,"Для обеспечения участия в деле лиц, находящихся в местах содержания под стражей или в местах отбывания лишения свободы, могут использоваться системы видеоконференц-связи данных учреждений.",Addition,"Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи",,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"9. По изложенному в письменной форме ходатайству лица, участвующего в деле, и за его счет могут быть изготовлены копия протокола и (или) копия аудиозаписи судебного заседания.","9. По изложенному в письменной форме ходатайству лица, участвующего в деле, и за его счет могут быть изготовлены копия протокола и (или) копия аудиозаписи судебного заседания, в том числе в электронном виде.", ,в том числе в электронном виде,Addition,копия протокола и (или) копия аудиозаписи судебного заседания,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"2. Перерыв в судебном заседании может быть объявлен на срок, не превышающий пяти дней.","2. Перерыв в судебном заседании может быть объявлен на срок, не превышающий десяти дней.","срок, не превышающий пяти дней","срок, не превышающий десяти дней",Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc10,"4. В случае, если при рассмотрении дела арбитражный суд обнаружит в действиях лиц, участвующих в деле, иных участников арбитражного процесса, должностных лиц или иных лиц признаки преступления, копия частного определения арбитражного суда направляется в органы дознания или предварительного следствия.","4. В случае, если при рассмотрении дела арбитражный суд обнаружит в действиях лиц, участвующих в деле, иных участников арбитражного процесса, должностных лиц или иных лиц признаки преступления, суд сообщает об этом в органы дознания или предварительного следствия.",копия частного определения арбитражного суда направляется в органы дознания или предварительного следствия.,суд сообщает об этом в органы дознания или предварительного следствия,Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc11,"2. Дела в порядке упрощенного производства рассматриваются судьей единолично в срок, не превышающий двух месяцев со дня поступления искового заявления, заявления в арбитражный суд.
Срок рассмотрения дела в порядке упрощенного производства продлению не подлежит, за исключением случая, предусмотренного частью 3 статьи 253 настоящего Кодекса.","2. Дела в порядке упрощенного производства рассматриваются судьей единолично в срок, не превышающий двух месяцев со дня поступления искового заявления, заявления в арбитражный суд, а в случае назначения судебного заседания - в срок, не превышающий трех месяцев со дня поступления искового заявления, заявления в арбитражный суд.
Срок рассмотрения дела в порядке упрощенного производства продлению не подлежит, за исключением случая, предусмотренного частью 3 статьи 253 настоящего Кодекса.", ,"а в случае назначения судебного заседания - в срок, не превышающий трех месяцев со дня поступления искового заявления, заявления в арбитражный суд.",Addition,Дела в порядке упрощенного производства рассматриваются судьей единолично,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc12,"1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц восемьсот тысяч рублей, для индивидуальных предпринимателей четыреста тысяч рублей;","1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц один миллион двести тысяч рублей, для индивидуальных предпринимателей - шестьсот тысяч рублей;",цена иска не превышает для юридических лиц восемьсот тысяч рублей,цена иска не превышает для юридических лиц один миллион двести тысяч рублей,Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc13,"1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц восемьсот тысяч рублей, для индивидуальных предпринимателей четыреста тысяч рублей;","1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц один миллион двести тысяч рублей, для индивидуальных предпринимателей - шестьсот тысяч рублей;",для индивидуальных предпринимателей четыреста тысяч рублей,для индивидуальных предпринимателей - шестьсот тысяч рублей,Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc14,"5. Судья рассматривает дело в порядке упрощенного производства без вызова сторон после истечения сроков, установленных судом для представления доказательств и иных документов в соответствии с частью 3 настоящей статьи.
Предварительное судебное заседание по делам, рассматриваемым в порядке упрощенного производства, не проводится.
Суд исследует изложенные в представленных сторонами документах объяснения, возражения и (или) доводы лиц, участвующих в деле, и принимает решение на основании доказательств, представленных в течение указанных сроков.","5. Судья рассматривает дело в порядке упрощенного производства без вызова сторон после истечения сроков, установленных судом для представления доказательств и иных документов в соответствии с частью 3 настоящей статьи.
Предварительное судебное заседание по делам, рассматриваемым в порядке упрощенного производства, не проводится.
Суд исследует изложенные в представленных сторонами документах объяснения, возражения и (или) доводы лиц, участвующих в деле, и принимает решение на основании доказательств, представленных в течение указанных сроков.
С учетом характера и сложности дела арбитражный суд вправе по своей инициативе или по ходатайству лиц, участвующих в деле, провести судебное заседание с вызовом лиц, участвующих в деле, без перехода к рассмотрению дела по общим правилам искового производства или по правилам административного судопроизводства.", ,"С учетом характера и сложности дела арбитражный суд вправе по своей инициативе или по ходатайству лиц, участвующих в деле, провести судебное заседание с вызовом лиц, участвующих в деле, без перехода к рассмотрению дела по общим правилам искового производства или по правилам административного судопроизводства.",Addition,Судья рассматривает дело в порядке упрощенного производства без вызова сторон после истечения сроков,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc13,"1. Решение арбитражного суда по делу, рассматриваемому в порядке упрощенного производства, принимается немедленно после разбирательства дела путем подписания судьей резолютивной части решения и приобщается к делу.
Принятая по результатам рассмотрения дела резолютивная часть решения размещается в установленном порядке в информационно-телекоммуникационной сети ""Интернет"" не позднее следующего дня после дня ее принятия.","1. Решение арбитражного суда по делу, рассматриваемому в порядке упрощенного производства, принимается немедленно после разбирательства дела путем подписания судьей резолютивной части решения и приобщается к делу, а в случае составления мотивированного решения по инициативе арбитражного суда резолютивная часть решения в виде отдельного документа может не составляться.
Принятая по результатам рассмотрения дела резолютивная часть решения размещается в установленном порядке в информационно-телекоммуникационной сети ""Интернет"" не позднее следующего дня после дня ее принятия.", ,а в случае составления мотивированного решения по инициативе арбитражного суда резолютивная часть решения в виде отдельного документа может не составляться,Addition,путем подписания судьей резолютивной части решения и приобщается к делу,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc13,"1) требования вытекают из неисполнения или ненадлежащего исполнения договора и основаны на представленных взыскателем документах, устанавливающих денежные обязательства, если цена заявленных требований не превышает пятьсот тысяч рублей;","1) требования вытекают из неисполнения или ненадлежащего исполнения договора и основаны на представленных взыскателем документах, устанавливающих денежные обязательства, если цена заявленных требований не превышает семьсот пятьдесят тысяч рублей;",цена заявленных требований не превышает пятьсот тысяч рублей,цена заявленных требований не превышает семьсот пятьдесят тысяч рублей,Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc13,"4) требования взыскателя и обстоятельства, на которых они основаны;","4) требования взыскателя, в том числе период, за который образовалась взыскиваемая задолженность по обязательствам, предусматривающим исполнение по частям или в виде периодических платежей, размер денежной суммы, составляющей платеж, и ее расчет, а также обстоятельства, на которых основаны указанные требования;", ,"в том числе период, за который образовалась взыскиваемая задолженность по обязательствам, предусматривающим исполнение по частям или в виде периодических платежей, размер денежной суммы, составляющей платеж, и ее расчет",Addition,требования взыскателя,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc13,"4) требования взыскателя и обстоятельства, на которых они основаны;","4) требования взыскателя, в том числе период, за который образовалась взыскиваемая задолженность по обязательствам, предусматривающим исполнение по частям или в виде периодических платежей, размер денежной суммы, составляющей платеж, и ее расчет, а также обстоятельства, на которых основаны указанные требования;","и обстоятельства, на которых они основаны","а также обстоятельства, на которых основаны указанные требования",Equivalent,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc13,"3. Судебный приказ выполняется в форме электронного документа, подписанного усиленной квалифицированной электронной подписью, и в двух экземплярах на бумажном носителе. Экземпляры судебного приказа, выполненные на бумажном носителе, составляются на специальном бланке и подписываются судьей.
","3. Судебный приказ выполняется в форме электронного документа, подписанного усиленной квалифицированной электронной подписью, и в двух экземплярах на бумажном носителе, а в случае, предусмотренном частью 8 настоящей статьи, - в трех экземплярах. Экземпляры судебного приказа, выполненные на бумажном носителе, составляются на специальном бланке и подписываются судьей.", ,"а в случае, предусмотренном частью 8 настоящей статьи, - в трех экземплярах",Addition,Судебный приказ выполняется в форме электронного документа,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc14,"6.1. При наличии оснований, предусмотренных частью 4 статьи 270 настоящего Кодекса, арбитражный суд апелляционной инстанции рассматривает дело по правилам, установленным для рассмотрения дела в арбитражном суде первой инстанции, в срок, не превышающий трех месяцев со дня поступления апелляционной жалобы вместе с делом в арбитражный суд апелляционной инстанции. О переходе к рассмотрению дела по правилам суда первой инстанции выносится определение с указанием действий лиц, участвующих в деле, и сроков осуществления этих действий.
На отмену решения арбитражного суда первой инстанции указывается в постановлении, принимаемом арбитражным судом апелляционной инстанции по результатам рассмотрения апелляционной жалобы.","6.1. При наличии оснований, предусмотренных частью 4 статьи 270 настоящего Кодекса, арбитражный суд апелляционной инстанции рассматривает дело по правилам, установленным для рассмотрения дела в арбитражном суде первой инстанции, в срок, не превышающий шести месяцев со дня поступления апелляционной жалобы вместе с делом в арбитражный суд апелляционной инстанции. О переходе к рассмотрению дела по правилам суда первой инстанции выносится определение с указанием действий лиц, участвующих в деле, и сроков осуществления этих действий.
На отмену решения арбитражного суда первой инстанции указывается в постановлении, принимаемом арбитражным судом апелляционной инстанции по результатам рассмотрения апелляционной жалобы.","в срок, не превышающий трех месяцев","в срок, не превышающий шести месяцев",Contradiction,,,1.0,Арбитражный кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc14,"1) копии обжалуемого судебного акта и других судебных актов, принятых по делу, которые должны быть заверены соответствующим судом;","1) копии обжалуемого судебного акта и других судебных актов, принятых по делу, которые должны быть заверены соответствующим судом только в случае рассмотрения дела в закрытом судебном заседании;", ,только в случае рассмотрения дела в закрытом судебном заседании,Addition,которые должны быть заверены соответствующим судом,,1.0,Арбитражный кодекс,1.0
